name,type,value,date
Destiny 2,71019,53743,2020/04/28 13:00
Warframe,69279,47936,2020/04/28 13:00
MONSTER HUNTER: WORLD,96574,46901,2020/04/28 13:00
Mount &amp; Blade II: Bannerlord,81987,43855,2020/04/28 13:00
Terraria,60510,43733,2020/04/28 13:00
Rust,74940,41362,2020/04/28 13:00
Rocket League,79270,36027,2020/04/28 13:00
Source SDK Base 2007,94188,34536,2020/04/28 13:00
Football Manager 2020,113093,34236,2020/04/28 13:00
Sid Meier's Civilization VI,47532,29508,2020/04/28 13:00
Wallpaper Engine,36430,27928,2020/04/28 13:00
Dead by Daylight,50764,25892,2020/04/28 13:00
Garry's Mod,50972,25197,2020/04/28 13:00
Counter-Strike: Global Offensive,1169979,510805,2020/04/28 13:00
Dota 2,690764,341101,2020/04/28 13:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,218830,2020/04/28 13:00
Grand Theft Auto V,153523,83895,2020/04/28 13:00
Tom Clancy's Rainbow Six Siege,135231,74940,2020/04/28 13:00
ARK: Survival Evolved,99932,57121,2020/04/28 13:00
Team Fortress 2,75098,55802,2020/04/28 13:00
Destiny 2,71019,53743,2020/04/28 13:00
Warframe,69279,47936,2020/04/28 13:00
MONSTER HUNTER: WORLD,96574,46901,2020/04/28 13:00
Mount &amp; Blade II: Bannerlord,81987,43855,2020/04/28 13:00
Terraria,60510,43733,2020/04/28 13:00
Rust,74940,41362,2020/04/28 13:00
Rocket League,79270,36027,2020/04/28 13:00
Source SDK Base 2007,94188,34536,2020/04/28 13:00
Football Manager 2020,113093,34236,2020/04/28 13:00
Sid Meier's Civilization VI,47532,29508,2020/04/28 13:00
Wallpaper Engine,36430,27928,2020/04/28 13:00
Dead by Daylight,50764,25892,2020/04/28 13:00
Garry's Mod,50972,25197,2020/04/28 13:00
Counter-Strike: Global Offensive,1169979,530809,2020/04/28 14:00
Dota 2,690764,351440,2020/04/28 14:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,267442,2020/04/28 14:00
Grand Theft Auto V,153523,86427,2020/04/28 14:00
Tom Clancy's Rainbow Six Siege,135231,74398,2020/04/28 14:00
ARK: Survival Evolved,99932,58848,2020/04/28 14:00
Team Fortress 2,75098,57282,2020/04/28 14:00
Destiny 2,71019,51052,2020/04/28 14:00
MONSTER HUNTER: WORLD,96574,47979,2020/04/28 14:00
Warframe,69279,47685,2020/04/28 14:00
Mount &amp; Blade II: Bannerlord,81987,42297,2020/04/28 14:00
Terraria,60510,40538,2020/04/28 14:00
Rust,74940,39870,2020/04/28 14:00
Football Manager 2020,113093,36080,2020/04/28 14:00
Source SDK Base 2007,94188,32169,2020/04/28 14:00
Rocket League,79270,30436,2020/04/28 14:00
Wallpaper Engine,36430,30180,2020/04/28 14:00
Sid Meier's Civilization VI,47532,27494,2020/04/28 14:00
Dead by Daylight,50764,25939,2020/04/28 14:00
Garry's Mod,50972,24276,2020/04/28 14:00
Counter-Strike: Global Offensive,1169979,530809,2020/04/28 14:00
Dota 2,690764,351440,2020/04/28 14:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,267442,2020/04/28 14:00
Grand Theft Auto V,153523,86427,2020/04/28 14:00
Tom Clancy's Rainbow Six Siege,135231,74398,2020/04/28 14:00
ARK: Survival Evolved,99932,58848,2020/04/28 14:00
Team Fortress 2,75098,57282,2020/04/28 14:00
Destiny 2,71019,51052,2020/04/28 14:00
MONSTER HUNTER: WORLD,96574,47979,2020/04/28 14:00
Warframe,69279,47685,2020/04/28 14:00
Mount &amp; Blade II: Bannerlord,81987,42297,2020/04/28 14:00
Terraria,60510,40538,2020/04/28 14:00
Rust,74940,39870,2020/04/28 14:00
Football Manager 2020,113093,36080,2020/04/28 14:00
Source SDK Base 2007,94188,32169,2020/04/28 14:00
Rocket League,79270,30436,2020/04/28 14:00
Wallpaper Engine,36430,30180,2020/04/28 14:00
Sid Meier's Civilization VI,47532,27494,2020/04/28 14:00
Dead by Daylight,50764,25939,2020/04/28 14:00
Garry's Mod,50972,24276,2020/04/28 14:00
Counter-Strike: Global Offensive,1169979,582522,2020/04/28 15:00
Dota 2,690764,374087,2020/04/28 15:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,306794,2020/04/28 15:00
Grand Theft Auto V,153523,91729,2020/04/28 15:00
Tom Clancy's Rainbow Six Siege,135231,74964,2020/04/28 15:00
ARK: Survival Evolved,99932,60159,2020/04/28 15:00
Team Fortress 2,75098,57534,2020/04/28 15:00
MONSTER HUNTER: WORLD,96574,49474,2020/04/28 15:00
Destiny 2,71019,49307,2020/04/28 15:00
Warframe,69279,48130,2020/04/28 15:00
Mount &amp; Blade II: Bannerlord,81987,42073,2020/04/28 15:00
Football Manager 2020,113093,41998,2020/04/28 15:00
Rust,74940,39579,2020/04/28 15:00
Terraria,60510,38688,2020/04/28 15:00
Wallpaper Engine,36430,33417,2020/04/28 15:00
Source SDK Base 2007,94188,31229,2020/04/28 15:00
Dead by Daylight,50764,27162,2020/04/28 15:00
Rocket League,79270,26335,2020/04/28 15:00
Sid Meier's Civilization VI,47532,26250,2020/04/28 15:00
Total War: SHOGUN 2,25276,25276,2020/04/28 15:00
Counter-Strike: Global Offensive,1169979,582522,2020/04/28 15:00
Dota 2,690764,374087,2020/04/28 15:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,306794,2020/04/28 15:00
Grand Theft Auto V,153523,91729,2020/04/28 15:00
Tom Clancy's Rainbow Six Siege,135231,74964,2020/04/28 15:00
ARK: Survival Evolved,99932,60159,2020/04/28 15:00
Team Fortress 2,75098,57534,2020/04/28 15:00
MONSTER HUNTER: WORLD,96574,49474,2020/04/28 15:00
Destiny 2,71019,49307,2020/04/28 15:00
Warframe,69279,48130,2020/04/28 15:00
Mount &amp; Blade II: Bannerlord,81987,42073,2020/04/28 15:00
Football Manager 2020,113093,41998,2020/04/28 15:00
Rust,74940,39579,2020/04/28 15:00
Terraria,60510,38688,2020/04/28 15:00
Wallpaper Engine,36430,33417,2020/04/28 15:00
Source SDK Base 2007,94188,31229,2020/04/28 15:00
Dead by Daylight,50764,27162,2020/04/28 15:00
Rocket League,79270,26335,2020/04/28 15:00
Sid Meier's Civilization VI,47532,26250,2020/04/28 15:00
Total War: SHOGUN 2,25276,25276,2020/04/28 15:00
Counter-Strike: Global Offensive,1169979,653410,2020/04/28 16:00
Dota 2,690764,401809,2020/04/28 16:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,331144,2020/04/28 16:00
Grand Theft Auto V,153523,98293,2020/04/28 16:00
Tom Clancy's Rainbow Six Siege,135231,77431,2020/04/28 16:00
ARK: Survival Evolved,99932,61986,2020/04/28 16:00
Team Fortress 2,75098,56641,2020/04/28 16:00
MONSTER HUNTER: WORLD,96574,51380,2020/04/28 16:00
Football Manager 2020,113093,51064,2020/04/28 16:00
Warframe,69279,50531,2020/04/28 16:00
Destiny 2,71019,48722,2020/04/28 16:00
Mount &amp; Blade II: Bannerlord,81987,43903,2020/04/28 16:00
Rust,74940,40837,2020/04/28 16:00
Terraria,60510,37922,2020/04/28 16:00
Wallpaper Engine,36430,34466,2020/04/28 16:00
Source SDK Base 2007,94188,32166,2020/04/28 16:00
Dead by Daylight,50764,28841,2020/04/28 16:00
Total War: SHOGUN 2,28613,28613,2020/04/28 16:00
Sid Meier's Civilization VI,47532,26564,2020/04/28 16:00
Garry's Mod,50972,25122,2020/04/28 16:00
Counter-Strike: Global Offensive,1169979,723708,2020/04/28 17:00
Dota 2,690764,428775,2020/04/28 17:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,333480,2020/04/28 17:00
Grand Theft Auto V,153523,105582,2020/04/28 17:00
Tom Clancy's Rainbow Six Siege,135231,78957,2020/04/28 17:00
ARK: Survival Evolved,99932,65378,2020/04/28 17:00
Football Manager 2020,113093,61688,2020/04/28 17:00
Team Fortress 2,75098,57659,2020/04/28 17:00
MONSTER HUNTER: WORLD,96574,52773,2020/04/28 17:00
Warframe,69279,52212,2020/04/28 17:00
Destiny 2,71019,49251,2020/04/28 17:00
Mount &amp; Blade II: Bannerlord,81987,46869,2020/04/28 17:00
Rust,74940,43319,2020/04/28 17:00
Terraria,60510,38226,2020/04/28 17:00
Source SDK Base 2007,94188,34902,2020/04/28 17:00
Wallpaper Engine,36430,34150,2020/04/28 17:00
Total War: SHOGUN 2,32408,32408,2020/04/28 17:00
Dead by Daylight,50764,30678,2020/04/28 17:00
Sid Meier's Civilization VI,47532,27715,2020/04/28 17:00
Garry's Mod,50972,27428,2020/04/28 17:00
Counter-Strike: Global Offensive,1169979,723708,2020/04/28 17:00
Dota 2,690764,428775,2020/04/28 17:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,333480,2020/04/28 17:00
Grand Theft Auto V,153523,105582,2020/04/28 17:00
Tom Clancy's Rainbow Six Siege,135231,78957,2020/04/28 17:00
ARK: Survival Evolved,99932,65378,2020/04/28 17:00
Football Manager 2020,113093,61688,2020/04/28 17:00
Team Fortress 2,75098,57659,2020/04/28 17:00
MONSTER HUNTER: WORLD,96574,52773,2020/04/28 17:00
Warframe,69279,52212,2020/04/28 17:00
Destiny 2,71019,49251,2020/04/28 17:00
Mount &amp; Blade II: Bannerlord,81987,46869,2020/04/28 17:00
Rust,74940,43319,2020/04/28 17:00
Terraria,60510,38226,2020/04/28 17:00
Source SDK Base 2007,94188,34902,2020/04/28 17:00
Wallpaper Engine,36430,34150,2020/04/28 17:00
Total War: SHOGUN 2,32408,32408,2020/04/28 17:00
Dead by Daylight,50764,30678,2020/04/28 17:00
Sid Meier's Civilization VI,47532,27715,2020/04/28 17:00
Garry's Mod,50972,27428,2020/04/28 17:00
Counter-Strike: Global Offensive,1169979,923242,2020/04/28 20:00
Dota 2,690764,529823,2020/04/28 20:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,420448,2020/04/28 20:00
Grand Theft Auto V,153523,131966,2020/04/28 20:00
Tom Clancy's Rainbow Six Siege,135231,98775,2020/04/28 20:00
Football Manager 2020,113093,86875,2020/04/28 20:00
ARK: Survival Evolved,99932,82696,2020/04/28 20:00
MONSTER HUNTER: WORLD,96574,67903,2020/04/28 20:00
Team Fortress 2,75098,63287,2020/04/28 20:00
Warframe,69279,62714,2020/04/28 20:00
Mount &amp; Blade II: Bannerlord,81987,61599,2020/04/28 20:00
Destiny 2,71019,57885,2020/04/28 20:00
Rust,74940,53796,2020/04/28 20:00
Source SDK Base 2007,94188,53031,2020/04/28 20:00
Terraria,60510,44494,2020/04/28 20:00
Total War: SHOGUN 2,44175,44175,2020/04/28 20:00
Rocket League,79270,37717,2020/04/28 20:00
Garry's Mod,50972,36549,2020/04/28 20:00
Dead by Daylight,50764,35981,2020/04/28 20:00
Wallpaper Engine,36430,34858,2020/04/28 20:00
Counter-Strike: Global Offensive,1169979,923242,2020/04/28 20:00
Dota 2,690764,529823,2020/04/28 20:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,420448,2020/04/28 20:00
Grand Theft Auto V,153523,131966,2020/04/28 20:00
Tom Clancy's Rainbow Six Siege,135231,98775,2020/04/28 20:00
Football Manager 2020,113093,86875,2020/04/28 20:00
ARK: Survival Evolved,99932,82696,2020/04/28 20:00
MONSTER HUNTER: WORLD,96574,67903,2020/04/28 20:00
Team Fortress 2,75098,63287,2020/04/28 20:00
Warframe,69279,62714,2020/04/28 20:00
Mount &amp; Blade II: Bannerlord,81987,61599,2020/04/28 20:00
Destiny 2,71019,57885,2020/04/28 20:00
Rust,74940,53796,2020/04/28 20:00
Source SDK Base 2007,94188,53031,2020/04/28 20:00
Terraria,60510,44494,2020/04/28 20:00
Total War: SHOGUN 2,44175,44175,2020/04/28 20:00
Rocket League,79270,37717,2020/04/28 20:00
Garry's Mod,50972,36549,2020/04/28 20:00
Dead by Daylight,50764,35981,2020/04/28 20:00
Wallpaper Engine,36430,34858,2020/04/28 20:00
Counter-Strike: Global Offensive,1169979,923242,2020/04/28 20:00
Dota 2,690764,529823,2020/04/28 20:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,420448,2020/04/28 20:00
Grand Theft Auto V,153523,131966,2020/04/28 20:00
Tom Clancy's Rainbow Six Siege,135231,98775,2020/04/28 20:00
Football Manager 2020,113093,86875,2020/04/28 20:00
ARK: Survival Evolved,99932,82696,2020/04/28 20:00
MONSTER HUNTER: WORLD,96574,67903,2020/04/28 20:00
Team Fortress 2,75098,63287,2020/04/28 20:00
Warframe,69279,62714,2020/04/28 20:00
Mount &amp; Blade II: Bannerlord,81987,61599,2020/04/28 20:00
Destiny 2,71019,57885,2020/04/28 20:00
Rust,74940,53796,2020/04/28 20:00
Source SDK Base 2007,94188,53031,2020/04/28 20:00
Terraria,60510,44494,2020/04/28 20:00
Total War: SHOGUN 2,44175,44175,2020/04/28 20:00
Rocket League,79270,37717,2020/04/28 20:00
Garry's Mod,50972,36549,2020/04/28 20:00
Dead by Daylight,50764,35981,2020/04/28 20:00
Wallpaper Engine,36430,34858,2020/04/28 20:00
Counter-Strike: Global Offensive,1169979,1032560,2020/04/28 21:00
Dota 2,690764,613865,2020/04/28 21:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,524743,2020/04/28 21:00
Grand Theft Auto V,153523,144214,2020/04/28 21:00
Tom Clancy's Rainbow Six Siege,135231,123766,2020/04/28 21:00
Football Manager 2020,113093,94302,2020/04/28 21:00
ARK: Survival Evolved,99932,91124,2020/04/28 21:00
MONSTER HUNTER: WORLD,96574,83664,2020/04/28 21:00
Mount &amp; Blade II: Bannerlord,81987,68787,2020/04/28 21:00
Warframe,69279,67596,2020/04/28 21:00
Destiny 2,71019,65667,2020/04/28 21:00
Team Fortress 2,75098,65082,2020/04/28 21:00
Source SDK Base 2007,94188,61621,2020/04/28 21:00
Rust,74940,57254,2020/04/28 21:00
Terraria,60510,48218,2020/04/28 21:00
Total War: SHOGUN 2,47812,47812,2020/04/28 21:00
Dead by Daylight,50764,42915,2020/04/28 21:00
Rocket League,79270,41229,2020/04/28 21:00
Garry's Mod,50972,39384,2020/04/28 21:00
Sid Meier's Civilization VI,47532,37024,2020/04/28 21:00
Counter-Strike: Global Offensive,1169979,1032560,2020/04/28 21:00
Dota 2,690764,613865,2020/04/28 21:00
PLAYERUNKNOWN'S BATTLEGROUNDS,560824,524743,2020/04/28 21:00
Grand Theft Auto V,153523,144214,2020/04/28 21:00
Tom Clancy's Rainbow Six Siege,135231,123766,2020/04/28 21:00
Football Manager 2020,113093,94302,2020/04/28 21:00
ARK: Survival Evolved,99932,91124,2020/04/28 21:00
MONSTER HUNTER: WORLD,96574,83664,2020/04/28 21:00
Mount &amp; Blade II: Bannerlord,81987,68787,2020/04/28 21:00
Warframe,69279,67596,2020/04/28 21:00
Destiny 2,71019,65667,2020/04/28 21:00
Team Fortress 2,75098,65082,2020/04/28 21:00
Source SDK Base 2007,94188,61621,2020/04/28 21:00
Rust,74940,57254,2020/04/28 21:00
Terraria,60510,48218,2020/04/28 21:00
Total War: SHOGUN 2,47812,47812,2020/04/28 21:00
Dead by Daylight,50764,42915,2020/04/28 21:00
Rocket League,79270,41229,2020/04/28 21:00
Garry's Mod,50972,39384,2020/04/28 21:00
Sid Meier's Civilization VI,47532,37024,2020/04/28 21:00
Counter-Strike: Global Offensive,1169370,543989,2020/04/29 09:00
Dota 2,685828,306329,2020/04/29 09:00
Grand Theft Auto V,152274,76547,2020/04/29 09:00
Tom Clancy's Rainbow Six Siege,137249,74053,2020/04/29 09:00
Team Fortress 2,73529,62097,2020/04/29 09:00
Destiny 2,80218,61065,2020/04/29 09:00
ARK: Survival Evolved,99003,60795,2020/04/29 09:00
Source SDK Base 2007,94664,54941,2020/04/29 09:00
Rocket League,78991,52936,2020/04/29 09:00
Terraria,60036,51437,2020/04/29 09:00
Football Manager 2020,114136,49801,2020/04/29 09:00
Rust,71487,48605,2020/04/29 09:00
Mount &amp; Blade II: Bannerlord,78038,43658,2020/04/29 09:00
Warframe,71874,39676,2020/04/29 09:00
PLAYERUNKNOWN'S BATTLEGROUNDS,558204,37375,2020/04/29 09:00
MONSTER HUNTER: WORLD,93077,34967,2020/04/29 09:00
Sid Meier's Civilization VI,46885,34633,2020/04/29 09:00
Garry's Mod,51278,30847,2020/04/29 09:00
Stardew Valley,28590,27052,2020/04/29 09:00
Total War: SHOGUN 2,52457,26319,2020/04/29 09:00
Counter-Strike: Global Offensive,1169370,563634,2020/04/29 10:00
Dota 2,685828,311443,2020/04/29 10:00
Grand Theft Auto V,152274,80540,2020/04/29 10:00
Tom Clancy's Rainbow Six Siege,137249,79828,2020/04/29 10:00
Destiny 2,80218,64631,2020/04/29 10:00
Team Fortress 2,73529,63804,2020/04/29 10:00
ARK: Survival Evolved,99003,62269,2020/04/29 10:00
Rocket League,78991,52432,2020/04/29 10:00
Terraria,60036,51896,2020/04/29 10:00
Source SDK Base 2007,94664,49475,2020/04/29 10:00
Rust,71487,46902,2020/04/29 10:00
Mount &amp; Blade II: Bannerlord,78038,44248,2020/04/29 10:00
Warframe,71874,42947,2020/04/29 10:00
Football Manager 2020,114136,42934,2020/04/29 10:00
MONSTER HUNTER: WORLD,93077,40908,2020/04/29 10:00
Sid Meier's Civilization VI,46885,35403,2020/04/29 10:00
Garry's Mod,51278,29655,2020/04/29 10:00
Wallpaper Engine,36194,28612,2020/04/29 10:00
Stardew Valley,28540,28451,2020/04/29 10:00
Total War: SHOGUN 2,52457,27311,2020/04/29 10:00
Counter-Strike: Global Offensive,1169370,563634,2020/04/29 10:00
Dota 2,685828,311443,2020/04/29 10:00
Grand Theft Auto V,152274,80540,2020/04/29 10:00
Tom Clancy's Rainbow Six Siege,137249,79828,2020/04/29 10:00
Destiny 2,80218,64631,2020/04/29 10:00
Team Fortress 2,73529,63804,2020/04/29 10:00
ARK: Survival Evolved,99003,62269,2020/04/29 10:00
